time,altitude,velocity,accel_x,accel_y,accel_z,temperature,voltage
3638,1.08306e+06,7778.9,-0.981278,0.265932,0.0133136,0.730673,10.0086
3639,1.08314e+06,7778.9,-0.950355,0.218204,-0.0257439,0.736612,10.0086
3640,1.08322e+06,7778.89,-0.960847,0.283186,-0.027899,0.708091,10.0087
3641,1.0833e+06,7778.87,-0.959451,0.284321,-0.000418594,0.713428,10.0082
3642,1.08337e+06,7778.87,-0.963811,0.245975,0.000218403,0.74398,10.0081
3643,1.08345e+06,7778.86,-0.966031,0.300225,0.0107276,0.797327,10.0081
3644,1.08353e+06,7778.83,-0.971308,0.328247,-0.0417462,0.835615,10.0079
3645,1.08361e+06,7778.84,-0.95207,0.323645,-0.02473,0.849378,10.0077
3646,1.08368e+06,7778.81,-0.951607,0.319586,0.00712311,0.834693,10.0076
3647,1.08376e+06,7778.82,-0.924508,0.353912,-0.0305266,0.829264,10.0076
3648,1.08384e+06,7778.8,-0.942119,0.354965,-0.0300153,0.836384,10.0078
3649,1.08392e+06,7778.8,-0.951717,0.401424,0.00493552,0.859974,10.0079
3650,1.084e+06,7778.82,-0.916729,0.356077,-0.00497071,0.843796,10.008
3651,1.08407e+06,7778.82,-0.944739,0.359944,-0.0132285,0.866748,10.0078
3652,1.08415e+06,7778.86,-0.904238,0.39168,-0.0364046,0.843905,10.0074
3653,1.08423e+06,7778.86,-0.924842,0.392236,-0.0049791,0.865873,10.0074
3654,1.08431e+06,7778.83,-0.905575,0.413573,-0.00571252,0.866279,10.0075
3655,1.08438e+06,7778.85,-0.926058,0.399936,0.0112923,0.844567,10.0076
3656,1.08446e+06,7778.85,-0.917515,0.422111,-0.0167596,0.854184,10.0073
3657,1.08454e+06,7778.84,-0.897438,0.429827,-0.0112424,0.852395,10.0073
3658,1.08462e+06,7778.81,-0.897184,0.447031,-0.0321011,0.889146,10.007
3659,1.0847e+06,7778.75,-0.889449,0.445478,0.0013274,0.886284,10.0069
3660,1.08477e+06,7778.75,-0.869324,0.433129,-0.0179881,0.913711,10.0068
3661,1.08485e+06,7778.77,-0.853446,0.471673,-0.0110256,0.923319,10.0068
3662,1.08493e+06,7778.77,-0.897383,0.460855,-0.0253098,0.911259,10.0068
3663,1.08501e+06,7778.76,-0.851335,0.507953,0.0198708,0.938774,10.0067
3664,1.08508e+06,7778.77,-0.870563,0.466941,-0.00226547,0.943756,10.0066
3665,1.08516e+06,7778.76,-0.901118,0.483031,-0.0054816,0.968404,10.0067
3666,1.08524e+06,7778.75,-0.828869,0.502792,0.00262851,0.965713,10.0068
3667,1.08532e+06,7778.77,-0.864929,0.503778,0.00802856,0.940162,10.0069
3668,1.0854e+06,7778.76,-0.876669,0.515287,0.0261618,0.952662,10.0068
3669,1.08547e+06,7778.77,-0.856005,0.523246,0.00192145,0.936874,10.0066
3670,1.08555e+06,7778.79,-0.842571,0.555478,-0.0210905,0.942339,10.0068
3671,1.08563e+06,7778.76,-0.844288,0.556765,0.00717652,0.919049,10.0072
3672,1.08571e+06,7778.76,-0.823426,0.538099,0.00966491,0.887169,10.0074
3673,1.08578e+06,7778.73,-0.822828,0.569642,0.00188713,0.862506,10.0073
3674,1.08586e+06,7778.73,-0.800228,0.558928,-0.00285196,0.851116,10.0076
3675,1.08594e+06,7778.71,-0.813637,0.575073,-0.013649,0.828187,10.0078
3676,1.08602e+06,7778.68,-0.78701,0.604234,-0.00278386,0.806503,10.0079
3677,1.0861e+06,7778.7,-0.807412,0.581938,0.00937122,0.805193,10.0078
3678,1.08617e+06,7778.72,-0.776449,0.64338,0.0228161,0.815808,10.0079
3679,1.08625e+06,7778.72,-0.804438,0.615538,-0.0144427,0.763594,10.0079
3680,1.08633e+06,7778.73,-0.787747,0.616363,0.0162556,0.783265,10.0078
3681,1.08641e+06,7778.7,-0.780111,0.639144,0.0226203,0.738199,10.0079
3682,1.08648e+06,7778.69,-0.741239,0.627084,0.00145312,0.745172,10.0075
3683,1.08656e+06,7778.69,-0.757272,0.672166,-0.0125212,0.73712,10.0071
3684,1.08664e+06,7778.71,-0.778481,0.678877,-0.0154182,0.725662,10.0071
3685,1.08672e+06,7778.69,-0.727745,0.677225,0.0270557,0.711458,10.0071
3686,1.0868e+06,7778.72,-0.748135,0.683271,-0.00127988,0.687142,10.0071
3687,1.08687e+06,7778.73,-0.808778,0.663671,0.000263617,0.635783,10.007
3688,1.08695e+06,7778.72,-0.702582,0.682917,-0.0330376,0.650688,10.0069
3689,1.08703e+06,7778.72,-0.759711,0.686036,-0.0324134,0.648589,10.0072
3690,1.08711e+06,7778.76,-0.71741,0.749674,-0.0153292,0.66199,10.007
3691,1.08718e+06,7778.76,-0.685541,0.742503,0.00579704,0.687445,10.007
3692,1.08726e+06,7778.78,-0.723356,0.758222,-0.0149755,0.68458,10.0068
3693,1.08734e+06,7778.79,-0.661592,0.738942,-0.00304909,0.679093,10.0068
3694,1.08742e+06,7778.74,-0.684389,0.74286,-0.0152086,0.685782,10.0065
3695,1.0875e+06,7778.73,-0.681732,0.73643,-0.0300034,0.70495,10.0066
3696,1.08757e+06,7778.73,-0.655942,0.729144,-0.0228634,0.689678,10.0066
3697,1.08765e+06,7778.75,-0.671119,0.745863,0.00145829,0.694427,10.0069
3698,1.08773e+06,7778.7,-0.653273,0.722601,0.0195196,0.648189,10.0066
3699,1.08781e+06,7778.68,-0.661778,0.767754,-0.00578022,0.661265,10.0064
3700,1.08788e+06,7778.66,-0.620054,0.780049,-5.91415e-05,0.647671,10.0066
3701,1.08796e+06,7778.67,-0.635481,0.782709,-0.0165258,0.635043,10.0067
3702,1.08804e+06,7778.66,-0.600087,0.814921,-0.00928696,0.630656,10.0067
3703,1.08812e+06,7778.65,-0.58613,0.803208,-0.0442844,0.626822,10.0069
3704,1.0882e+06,7778.65,-0.551194,0.828229,0.0249295,0.630873,10.0073
3705,1.08827e+06,7778.65,-0.577702,0.775503,-0.0149232,0.622572,10.0071
3706,1.08835e+06,7778.62,-0.608415,0.812664,-0.0101868,0.626127,10.0072
3707,1.08843e+06,7778.63,-0.586702,0.80873,0.00256577,0.621281,10.0072
3708,1.08851e+06,7778.61,-0.600971,0.829226,0.00125814,0.624689,10.0068
3709,1.08858e+06,7778.59,-0.589995,0.85105,-0.0389341,0.63829,10.0068
3710,1.08866e+06,7778.62,-0.58232,0.811424,-0.0138991,0.605268,10.0073
3711,1.08874e+06,7778.65,-0.529955,0.825295,-0.0122351,0.597035,10.0074
3712,1.08882e+06,7778.62,-0.564919,0.849631,0.00914471,0.574597,10.0073
3713,1.0889e+06,7778.61,-0.544216,0.852428,0.00367782,0.575775,10.0074
3714,1.08897e+06,7778.59,-0.507304,0.836633,-0.0210385,0.559122,10.0076
3715,1.08905e+06,7778.58,-0.539711,0.851177,0.00853191,0.535667,10.0078
3716,1.08913e+06,7778.58,-0.501318,0.849098,-0.0176428,0.516592,10.0077
3717,1.08921e+06,7778.6,-0.523296,0.881989,0.0132628,0.503056,10.008
3718,1.08928e+06,7778.64,-0.514716,0.853508,-0.000117893,0.49386,10.0079
3719,1.08936e+06,7778.62,-0.468229,0.872757,-0.000593868,0.485679,10.0079
3720,1.08944e+06,7778.6,-0.488892,0.88051,0.000591796,0.431617,10.0079
3721,1.08952e+06,7778.59,-0.47031,0.883246,-0.0174048,0.421351,10.0081
3722,1.0896e+06,7778.59,-0.480226,0.864413,0.0106262,0.422507,10.0083
3723,1.08967e+06,7778.58,-0.457337,0.896082,-0.0156345,0.427891,10.0086
3724,1.08975e+06,7778.55,-0.422621,0.910358,-0.0155118,0.414948,10.0089
3725,1.08983e+06,7778.54,-0.436381,0.89624,-0.00270362,0.403668,10.0092
3726,1.08991e+06,7778.56,-0.444233,0.92694,0.017954,0.398068,10.0092
3727,1.08998e+06,7778.56,-0.389443,0.945523,0.00467918,0.393405,10.009
3728,1.09006e+06,7778.59,-0.422779,0.878783,-0.00567043,0.394993,10.0091
3729,1.09014e+06,7778.56,-0.381052,0.923227,0.018903,0.404784,10.0088
3730,1.09022e+06,7778.58,-0.367753,0.900881,-0.0600213,0.409646,10.0087
3731,1.0903e+06,7778.59,-0.378798,0.90381,-0.00231306,0.405304,10.0087
3732,1.09037e+06,7778.59,-0.390639,0.943288,-0.0106326,0.411334,10.0084
3733,1.09045e+06,7778.6,-0.38071,0.922162,0.00379006,0.413629,10.0082
3734,1.09053e+06,7778.58,-0.346407,0.942391,0.00566257,0.420739,10.0079
3735,1.09061e+06,7778.59,-0.337989,0.979176,-0.0111617,0.406068,10.008
3736,1.09068e+06,7778.62,-0.298318,0.902819,-0.0123048,0.390587,10.008
3737,1.09076e+06,7778.63,-0.330549,0.926733,-0.00982611,0.39746,10.0081
3738,1.09084e+06,7778.63,-0.313104,0.94058,-0.0107321,0.370648,10.0081
3739,1.09092e+06,7778.64,-0.320614,0.969222,0.00377607,0.332281,10.0085
3740,1.091e+06,7778.63,-0.328589,0.952988,0.0167609,0.340848,10.0083
3741,1.09107e+06,7778.65,-0.3373,0.944137,0.0220325,0.351933,10.0084
3742,1.09115e+06,7778.67,-0.32115,0.96594,0.00394096,0.353579,10.0084
3743,1.09123e+06,7778.66,-0.265269,0.958523,0.0273128,0.369465,10.008
3744,1.09131e+06,7778.64,-0.223654,0.957957,-0.0301255,0.359999,10.0081
3745,1.09139e+06,7778.64,-0.228909,1.00717,-0.0279788,0.336546,10.0078
3746,1.09146e+06,7778.63,-0.244713,0.981207,0.00808879,0.355947,10.0075
3747,1.09154e+06,7778.65,-0.257009,0.9675,0.0127073,0.357233,10.0075
3748,1.09162e+06,7778.65,-0.229321,0.999333,0.0118018,0.365673,10.0076
3749,1.0917e+06,7778.69,-0.217982,0.973721,0.0352222,0.391568,10.008
3750,1.09177e+06,7778.67,-0.200168,0.958408,-0.00802945,0.418722,10.0077
3751,1.09185e+06,7778.65,-0.203031,0.988428,-0.0372966,0.46291,10.0074
3752,1.09193e+06,7778.65,-0.197476,0.99519,-0.0250543,0.465782,10.0073
3753,1.09201e+06,7778.66,-0.173688,1.01264,0.0107968,0.467583,10.0073
3754,1.09209e+06,7778.66,-0.161094,0.999432,-0.00191605,0.433823,10.0073
3755,1.09216e+06,7778.64,-0.135516,1.00572,0.00693227,0.415835,10.0069
3756,1.09224e+06,7778.65,-0.165484,0.977101,0.0209131,0.418985,10.0068
3757,1.09232e+06,7778.67,-0.151054,1.01748,0.0101482,0.412502,10.007
3758,1.0924e+06,7778.64,-0.102382,0.982362,-0.030218,0.405242,10.0069
3759,1.09247e+06,7778.64,-0.134786,1.0076,-0.0283448,0.422602,10.0071
3760,1.09255e+06,7778.67,-0.0846647,0.974773,-0.0378293,0.428719,10.0068
3761,1.09263e+06,7778.66,-0.056813,0.985934,-0.0226547,0.415999,10.0069
3762,1.09271e+06,7778.64,-0.0971657,0.9976,-0.0284748,0.391127,10.0068
3763,1.09279e+06,7778.66,-0.0795113,0.983053,-0.0348967,0.390355,10.0068
3764,1.09286e+06,7778.68,-0.0877789,1.00328,0.000747808,0.381957,10.0069
3765,1.09294e+06,7778.68,-0.0328823,0.994506,-0.00769099,0.421536,10.0071
3766,1.09302e+06,7778.68,-0.0506825,0.998908,0.0220174,0.414148,10.0073
3767,1.0931e+06,7778.68,-0.0195667,0.987778,-0.0191636,0.450115,10.0074
3768,1.09317e+06,7778.69,-0.00957949,0.970957,-0.0112649,0.462752,10.0073
3769,1.09325e+06,7778.66,-0.0103115,0.988949,0.0206624,0.429952,10.0074
3770,1.09333e+06,7778.66,-0.00757572,1.00338,-0.0202035,0.434113,10.0073
3771,1.09341e+06,7778.67,0.0440526,1.01971,0.0240499,0.456808,10.0075
3772,1.09349e+06,7778.66,0.0336209,0.991271,-0.00950107,0.457691,10.0074
3773,1.09356e+06,7778.66,0.0523192,1.01663,-0.0220216,0.432237,10.0076
3774,1.09364e+06,7778.71,0.0532674,1.00956,0.00621602,0.438683,10.0077
3775,1.09372e+06,7778.7,0.0373483,1.0081,0.0279015,0.421427,10.0074
3776,1.0938e+06,7778.73,0.0722637,0.994849,-0.00548783,0.381415,10.0074
3777,1.09387e+06,7778.74,0.077155,0.995668,0.0238022,0.391022,10.0072
3778,1.09395e+06,7778.73,0.129458,0.998302,0.0116396,0.388948,10.0075
3779,1.09403e+06,7778.72,0.0838744,0.976287,0.0387481,0.40431,10.0076
3780,1.09411e+06,7778.71,0.0623158,0.987539,0.00361938,0.396382,10.0076
3781,1.09419e+06,7778.67,0.0930756,1.00652,-0.00863779,0.38517,10.0077
3782,1.09426e+06,7778.65,0.105725,1.01423,0.00620867,0.3912,10.0076
3783,1.09434e+06,7778.62,0.101841,0.936934,0.0083636,0.42763,10.0076
3784,1.09442e+06,7778.61,0.176823,1.00066,0.0146249,0.37909,10.0071
3785,1.0945e+06,7778.59,0.159381,1.00786,0.0160816,0.369696,10.0071
3786,1.09457e+06,7778.58,0.159009,0.996512,-0.00364842,0.371908,10.007
3787,1.09465e+06,7778.62,0.189559,0.960834,0.00507247,0.371017,10.007
3788,1.09473e+06,7778.61,0.193115,1.00255,0.00106575,0.33566,10.0072
3789,1.09481e+06,7778.62,0.196598,1.00354,0.00503393,0.308102,10.0074
3790,1.09489e+06,7778.63,0.213897,0.999146,0.00835308,0.302577,10.0076
3791,1.09496e+06,7778.61,0.196548,0.984858,0.0127256,0.27985,10.0072
3792,1.09504e+06,7778.6,0.226173,0.991275,-0.0323546,0.258483,10.0073
3793,1.09512e+06,7778.63,0.2471,0.966456,0.0223908,0.31263,10.0072
3794,1.0952e+06,7778.63,0.211631,0.924864,-0.0352767,0.31717,10.0071
3795,1.09527e+06,7778.63,0.234247,0.959481,-0.0183428,0.313623,10.0071
3796,1.09535e+06,7778.66,0.234505,0.952729,-0.00447031,0.315328,10.0071
3797,1.09543e+06,7778.66,0.276147,0.989598,0.0161011,0.321252,10.0067
3798,1.09551e+06,7778.61,0.273055,0.958748,-0.0205874,0.354988,10.0065
3799,1.09559e+06,7778.59,0.32126,0.945826,0.0257294,0.354829,10.0068
3800,1.09566e+06,7778.61,0.292717,0.940672,0.0277654,0.322574,10.0071
3801,1.09574e+06,7778.64,0.338401,0.966764,-0.0184273,0.364872,10.0068
3802,1.09582e+06,7778.64,0.314566,0.93292,-0.0219791,0.354469,10.007
3803,1.0959e+06,7778.61,0.304928,0.947297,0.0133901,0.331499,10.0072
3804,1.09597e+06,7778.64,0.325225,0.91298,0.0131081,0.315325,10.0076
3805,1.09605e+06,7778.63,0.358895,0.925388,0.00182062,0.303915,10.0074
3806,1.09613e+06,7778.65,0.337403,0.95068,-0.0274483,0.309516,10.0073
3807,1.09621e+06,7778.62,0.345571,0.931261,0.0261372,0.333196,10.0074
3808,1.09629e+06,7778.64,0.392921,0.94945,-0.0194896,0.295195,10.0075
3809,1.09636e+06,7778.64,0.385146,0.936313,-0.0310553,0.288296,10.0075
3810,1.09644e+06,7778.61,0.38413,0.882658,0.0295285,0.274037,10.0075
3811,1.09652e+06,7778.62,0.37773,0.925609,-0.00132903,0.283044,10.0073
3812,1.0966e+06,7778.65,0.378017,0.952523,0.0443306,0.27939,10.0072
3813,1.09667e+06,7778.66,0.417573,0.867033,0.0242999,0.246172,10.007
3814,1.09675e+06,7778.68,0.424542,0.912134,-0.0063237,0.22881,10.0072
3815,1.09683e+06,7778.67,0.415602,0.926309,0.0192928,0.203636,10.0072
3816,1.09691e+06,7778.7,0.464193,0.896819,-0.00100608,0.181544,10.0075
3817,1.09699e+06,7778.73,0.446627,0.893996,0.0110877,0.164704,10.0076
3818,1.09706e+06,7778.71,0.456071,0.883054,0.00600913,0.135208,10.0075
3819,1.09714e+06,7778.74,0.473624,0.843727,-0.0135546,0.144717,10.0077
3820,1.09722e+06,7778.78,0.472932,0.866853,-0.0199056,0.128393,10.0076
3821,1.0973e+06,7778.74,0.477017,0.857935,-0.0105624,0.105959,10.0077
3822,1.09737e+06,7778.74,0.487306,0.84839,0.0135885,0.120293,10.0078
3823,1.09745e+06,7778.77,0.511486,0.869071,0.00102732,0.121621,10.008
3824,1.09753e+06,7778.8,0.488503,0.857082,-0.0206459,0.153387,10.0079
3825,1.09761e+06,7778.79,0.517381,0.881501,-0.0403895,0.149206,10.0081
3826,1.09769e+06,7778.76,0.506556,0.83062,0.00940028,0.173823,10.0082
3827,1.09776e+06,7778.75,0.511793,0.814484,0.010785,0.14851,10.0079
3828,1.09784e+06,7778.77,0.576987,0.845838,0.0286403,0.123519,10.0078
3829,1.09792e+06,7778.76,0.539596,0.843249,0.00867558,0.12598,10.0079
3830,1.098e+06,7778.79,0.561922,0.796976,-0.0350782,0.142855,10.0078
3831,1.09807e+06,7778.8,0.5882,0.836695,0.0151313,0.152973,10.0075
3832,1.09815e+06,7778.79,0.564062,0.812023,-0.00604381,0.17767,10.0077
3833,1.09823e+06,7778.81,0.571813,0.740928,-0.0274959,0.15681,10.008
3834,1.09831e+06,7778.81,0.602633,0.769954,-0.0132364,0.159287,10.008
3835,1.09839e+06,7778.81,0.633262,0.809706,-0.0149406,0.152469,10.0081
3836,1.09846e+06,7778.81,0.609323,0.811381,0.0230883,0.186363,10.0084
3837,1.09854e+06,7778.81,0.624219,0.757805,-0.0212584,0.162132,10.0086
3838,1.09862e+06,7778.82,0.627285,0.77895,0.01453,0.166158,10.0085
3839,1.0987e+06,7778.82,0.640088,0.768197,-0.0159272,0.176083,10.0086
3840,1.09877e+06,7778.8,0.661888,0.749799,0.026175,0.195117,10.0082
3841,1.09885e+06,7778.79,0.646865,0.797298,-0.0185722,0.18965,10.008
3842,1.09893e+06,7778.81,0.647564,0.755949,-0.0227026,0.147601,10.0076
3843,1.09901e+06,7778.82,0.662327,0.718935,-0.00241236,0.15545,10.0075
3844,1.09909e+06,7778.8,0.704981,0.735686,-0.0225588,0.14293,10.0075
3845,1.09916e+06,7778.79,0.684926,0.734572,0.021669,0.121054,10.0076
3846,1.09924e+06,7778.81,0.665781,0.734366,-0.00548799,0.105333,10.0073
3847,1.09932e+06,7778.81,0.703888,0.707586,-0.0105835,0.094224,10.0078
3848,1.0994e+06,7778.82,0.677226,0.699482,-0.0278363,0.0863638,10.0077
3849,1.09947e+06,7778.83,0.713608,0.715872,-0.00487625,0.106819,10.0075
3850,1.09955e+06,7778.84,0.73128,0.685937,-0.0354098,0.106781,10.0074
3851,1.09963e+06,7778.8,0.720947,0.709344,0.0176388,0.0940424,10.0072
3852,1.09971e+06,7778.79,0.747256,0.672577,0.0143384,0.0854277,10.0073
3853,1.09979e+06,7778.79,0.751063,0.664067,0.00897228,0.102929,10.0073
3854,1.09986e+06,7778.78,0.706253,0.653113,0.036247,0.115708,10.0073
3855,1.09994e+06,7778.78,0.727737,0.662165,-0.0250869,0.107074,10.0071
3856,1.10002e+06,7778.76,0.754213,0.659701,-0.00880963,0.0750636,10.007
3857,1.1001e+06,7778.74,0.782063,0.646716,-0.0370664,0.0617685,10.0072
3858,1.10017e+06,7778.72,0.782978,0.641444,0.0119083,0.0160056,10.0071
3859,1.10025e+06,7778.7,0.726561,0.622805,-0.00799363,-0.00907327,10.0068
3860,1.10033e+06,7778.67,0.774686,0.627954,-0.0134062,-0.0170255,10.0072
3861,1.10041e+06,7778.68,0.769226,0.629652,0.00241754,-0.0392663,10.0072
3862,1.10049e+06,7778.65,0.802739,0.613388,-0.0170939,-0.0384245,10.0068
3863,1.10056e+06,7778.65,0.780811,0.559773,-0.00776029,-0.0150437,10.0069
3864,1.10064e+06,7778.65,0.823043,0.578215,-0.0463309,-0.0614522,10.0066
3865,1.10072e+06,7778.69,0.798826,0.622068,0.00551368,-0.035981,10.0065
3866,1.1008e+06,7778.68,0.819606,0.545103,0.0456176,-0.0237088,10.0068
3867,1.10087e+06,7778.7,0.852032,0.555527,0.0238949,-0.0126115,10.007
3868,1.10095e+06,7778.69,0.824626,0.532514,-0.00851876,-0.0168749,10.007
3869,1.10103e+06,7778.69,0.843233,0.495522,0.0331306,-0.0108006,10.0072
3870,1.10111e+06,7778.68,0.844991,0.495291,-0.00771146,-0.0268427,10.007
3871,1.10119e+06,7778.66,0.839887,0.514338,-0.0111776,-0.0229386,10.0068
3872,1.10126e+06,7778.67,0.833341,0.542634,0.014592,-0.0102668,10.0067
3873,1.10134e+06,7778.66,0.887613,0.497397,-0.0135282,-0.0145593,10.0067
3874,1.10142e+06,7778.66,0.866119,0.524092,0.00812592,-0.0331058,10.0067
3875,1.1015e+06,7778.65,0.864845,0.504841,-0.0125476,-0.0304228,10.0067
3876,1.10157e+06,7778.65,0.865353,0.488787,-0.0104371,-0.0305973,10.0064
3877,1.10165e+06,7778.66,0.870772,0.443515,-0.00871717,-0.0318873,10.0065
3878,1.10173e+06,7778.65,0.879272,0.455527,0.0122216,-0.0091497,10.0064
3879,1.10181e+06,7778.63,0.908341,0.46943,-0.00242589,0.00250911,10.0063
3880,1.10189e+06,7778.63,0.870103,0.468583,-0.0254657,-0.0517641,10.0064
3881,1.10196e+06,7778.65,0.893815,0.432347,0.0102962,-0.0291011,10.0063
3882,1.10204e+06,7778.67,0.879721,0.447843,-0.00901202,-0.0242105,10.0063
3883,1.10212e+06,7778.68,0.906916,0.440072,-0.00618696,0.00574496,10.0059
3884,1.1022e+06,7778.67,0.931888,0.395578,-0.0199456,0.00500857,10.006
3885,1.10228e+06,7778.65,0.910153,0.419055,0.0189426,0.0243161,10.0059
3886,1.10235e+06,7778.65,0.883692,0.404449,0.0286525,0.0309368,10.0059
3887,1.10243e+06,7778.66,0.939953,0.34802,0.0250316,-0.00351172,10.006
3888,1.10251e+06,7778.68,0.887254,0.39976,-0.0135275,0.00705235,10.0059
3889,1.10259e+06,7778.7,0.942274,0.364725,-0.00232069,-0.00931421,10.0057
3890,1.10266e+06,7778.7,0.917563,0.343146,0.0424628,0.0207495,10.0055
3891,1.10274e+06,7778.72,0.961284,0.363486,-0.0394765,0.015273,10.0056
3892,1.10282e+06,7778.76,0.959286,0.344085,-0.021381,0.00436978,10.0059
3893,1.1029e+06,7778.76,0.932521,0.315148,0.00465806,0.00848912,10.0057
3894,1.10298e+06,7778.73,0.948957,0.324439,0.022887,0.0128765,10.0058
3895,1.10305e+06,7778.73,0.93722,0.316092,-0.0171546,0.00911468,10.006
3896,1.10313e+06,7778.73,0.955144,0.313216,-0.00109241,0.034109,10.0058
3897,1.10321e+06,7778.73,0.948737,0.274593,-0.0120896,0.0435233,10.0058
3898,1.10329e+06,7778.72,0.969051,0.282179,-0.0137529,0.0364766,10.0059
3899,1.10336e+06,7778.71,0.981628,0.252617,0.00558705,0.00294606,10.0056
3900,1.10344e+06,7778.75,0.941964,0.260441,0.0176761,-0.0147085,10.0058
3901,1.10352e+06,7778.73,0.935379,0.251136,-0.000663731,0.00731134,10.0056
3902,1.1036e+06,7778.74,0.97982,0.249756,-0.0161239,0.03531,10.0056
3903,1.10368e+06,7778.74,0.989826,0.223972,-0.0151138,0.0528084,10.0057
3904,1.10375e+06,7778.74,0.919275,0.254071,0.0171739,0.0350528,10.0055
3905,1.10383e+06,7778.75,0.986143,0.210675,-0.00583025,0.0108036,10.0054
3906,1.10391e+06,7778.76,0.968557,0.219719,-0.00526344,0.0456817,10.005
3907,1.10399e+06,7778.74,0.999223,0.1867,-0.00499297,0.071384,10.0051
3908,1.10406e+06,7778.79,0.985488,0.198596,-0.0194298,0.0613354,10.0049
3909,1.10414e+06,7778.79,0.952362,0.218039,0.0179271,0.0625647,10.0048
3910,1.10422e+06,7778.83,0.988973,0.183765,0.0116603,0.0705153,10.0049
3911,1.1043e+06,7778.8,1.02943,0.146442,-0.0185797,0.0954499,10.0051
3912,1.10438e+06,7778.82,0.990082,0.130876,0.0502068,0.0744608,10.0052
3913,1.10445e+06,7778.82,0.966523,0.113052,-0.0256241,0.0773905,10.005
3914,1.10453e+06,7778.81,0.974245,0.112189,0.02497,0.0554433,10.0053
3915,1.10461e+06,7778.8,0.978325,0.113128,0.0407481,0.0668912,10.0054
3916,1.10469e+06,7778.85,1.02435,0.169032,0.0130013,0.0419627,10.0054
3917,1.10476e+06,7778.84,0.993109,0.100499,-0.00508109,0.0125466,10.0056
3918,1.10484e+06,7778.85,0.996331,0.0979817,-0.0115518,0.0175846,10.0056
3919,1.10492e+06,7778.83,0.980038,0.0688745,0.00715085,0.00673426,10.0055
3920,1.105e+06,7778.78,1.01415,0.0718141,0.0174743,0.0554654,10.0057
3921,1.10508e+06,7778.79,1.00363,0.0776427,0.00543015,0.0125343,10.0055
3922,1.10515e+06,7778.8,0.969167,0.0671041,-0.0332433,0.00384775,10.0057
3923,1.10523e+06,7778.81,0.987968,0.0547614,0.00286137,0.0154202,10.0061
3924,1.10531e+06,7778.82,1.01341,0.0324787,-0.00983346,0.00842263,10.0061
3925,1.10539e+06,7778.81,0.995144,0.0533413,-0.00515395,0.0241848,10.0061
3926,1.10546e+06,7778.81,1.00693,0.00912533,0.00645367,0.0475343,10.0062
3927,1.10554e+06,7778.82,0.985344,0.0268456,-0.00571739,0.043004,10.0063
3928,1.10562e+06,7778.84,0.998549,-0.0251098,0.0156564,0.035556,10.0067
3929,1.1057e+06,7778.86,0.986444,-0.0476164,0.0275871,0.0337448,10.0066
3930,1.10578e+06,7778.85,0.993232,-0.040798,0.0248316,0.0148858,10.0064
3931,1.10585e+06,7778.83,0.980861,-0.0353597,0.0241361,0.0284904,10.0064
3932,1.10593e+06,7778.83,1.0218,-0.0863644,-0.0212283,0.0432587,10.0065
3933,1.10601e+06,7778.86,0.967978,-0.0762357,-0.027132,0.00790925,10.007
3934,1.10609e+06,7778.84,0.994132,-0.0630333,-0.00353985,-0.0439054,10.0071
3935,1.10616e+06,7778.81,1.02838,-0.104463,0.00614621,-0.030415,10.0069
3936,1.10624e+06,7778.8,1.00434,-0.0944845,-0.00141832,-0.00984337,10.007
3937,1.10632e+06,7778.82,0.989742,-0.061941,0.0332485,-0.0706285,10.007
3938,1.1064e+06,7778.81,1.00286,-0.115258,0.00974758,-0.0895238,10.0072
3939,1.10648e+06,7778.83,1.01791,-0.0972061,0.00628679,-0.104815,10.007
3940,1.10655e+06,7778.89,1.00135,-0.0916468,0.00854163,-0.14433,10.0067
3941,1.10663e+06,7778.88,1.00215,-0.133885,-0.00873844,-0.152809,10.0067
3942,1.10671e+06,7778.88,0.969157,-0.146453,-0.029933,-0.18595,10.0065
3943,1.10679e+06,7778.9,0.98279,-0.15502,0.016594,-0.209235,10.0064
3944,1.10686e+06,7778.91,1.00892,-0.186669,-0.0175783,-0.204817,10.0066
3945,1.10694e+06,7778.88,0.978221,-0.128426,0.0319269,-0.21068,10.0067
3946,1.10702e+06,7778.89,0.96577,-0.186411,-0.00207627,-0.230798,10.0068
3947,1.1071e+06,7778.88,0.986337,-0.189817,0.0213177,-0.271852,10.0068
3948,1.10718e+06,7778.88,0.958266,-0.195499,0.00686188,-0.279252,10.0066
3949,1.10725e+06,7778.89,0.983192,-0.228197,0.0133048,-0.326248,10.0066
3950,1.10733e+06,7778.88,0.985675,-0.239412,0.016975,-0.297481,10.0063
